Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmean (degrees C)
11,-106.1374,35.805,1887,2005-12,0.57,1
,,,,,,
12,-109.8827,38.705,1634,1991-01,19.88,-5.3
12,-109.8827,38.705,1634,1991-02,2.5,2.1
12,-109.8827,38.705,1634,1991-03,33.74,4.5
12,-109.8827,38.705,1634,1991-04,9.43,8.9
12,-109.8827,38.705,1634,1991-05,6.29,15.6
12,-109.8827,38.705,1634,1991-06,7.19,21.1
12,-109.8827,38.705,1634,1991-07,26.01,24.8
12,-109.8827,38.705,1634,1991-08,27.59,23.9
12,-109.8827,38.705,1634,1991-09,35.3,18.8
12,-109.8827,38.705,1634,1991-10,32.12,12.8
12,-109.8827,38.705,1634,1991-11,30.42,2.8
12,-109.8827,38.705,1634,1991-12,22.6,-3.2
12,-109.8827,38.705,1634,1992-01,10.25,-4.8
12,-109.8827,38.705,1634,1992-02,20.67,2.5
12,-109.8827,38.705,1634,1992-03,31.39,7.6
12,-109.8827,38.705,1634,1992-04,8.95,14.5
12,-109.8827,38.705,1634,1992-05,45.64,16.9
12,-109.8827,38.705,1634,1992-06,3.38,21.2
12,-109.8827,38.705,1634,1992-07,32.35,23.6
12,-109.8827,38.705,1634,1992-08,14.57,24.4
12,-109.8827,38.705,1634,1992-09,8.52,19.7
12,-109.8827,38.705,1634,1992-10,32.35,14.2
12,-109.8827,38.705,1634,1992-11,12.98,2.4
12,-109.8827,38.705,1634,1992-12,23.06,-3.3
12,-109.8827,38.705,1634,1993-01,54.63,-0.3
12,-109.8827,38.705,1634,1993-02,40.14,1.9
12,-109.8827,38.705,1634,1993-03,21.87,7.9
12,-109.8827,38.705,1634,1993-04,16.47,10.1
12,-109.8827,38.705,1634,1993-05,50.41,16.5
12,-109.8827,38.705,1634,1993-06,4.48,20.5
12,-109.8827,38.705,1634,1993-07,3.71,24.1
12,-109.8827,38.705,1634,1993-08,29.76,23.2
12,-109.8827,38.705,1634,1993-09,7.11,18.6
12,-109.8827,38.705,1634,1993-10,68.06,10.5
12,-109.8827,38.705,1634,1993-11,12.98,1.9
12,-109.8827,38.705,1634,1993-12,8.6,-1.3
12,-109.8827,38.705,1634,1994-01,7.69,-0.1
12,-109.8827,38.705,1634,1994-02,25.67,0.2
12,-109.8827,38.705,1634,1994-03,1.18,8.3
12,-109.8827,38.705,1634,1994-04,40.25,11.1
12,-109.8827,38.705,1634,1994-05,5.98,17.5
12,-109.8827,38.705,1634,1994-06,2.97,25
12,-109.8827,38.705,1634,1994-07,2.12,26.9
12,-109.8827,38.705,1634,1994-08,16.73,26.3
12,-109.8827,38.705,1634,1994-09,32.66,20
12,-109.8827,38.705,1634,1994-10,24.66,11
12,-109.8827,38.705,1634,1994-11,25.98,2.3
12,-109.8827,38.705,1634,1994-12,18.22,-0.2
12,-109.8827,38.705,1634,1995-01,21.68,-0.7
12,-109.8827,38.705,1634,1995-02,10.74,5.8
12,-109.8827,38.705,1634,1995-03,44.11,7.4
12,-109.8827,38.705,1634,1995-04,19.92,9.5
12,-109.8827,38.705,1634,1995-05,60.8,13
12,-109.8827,38.705,1634,1995-06,29.44,19.5
12,-109.8827,38.705,1634,1995-07,21.47,24.1
12,-109.8827,38.705,1634,1995-08,26.18,25.5
12,-109.8827,38.705,1634,1995-09,14.44,20.4
12,-109.8827,38.705,1634,1995-10,0,11.5
12,-109.8827,38.705,1634,1995-11,3.16,7.3
12,-109.8827,38.705,1634,1995-12,5.53,2
12,-109.8827,38.705,1634,1996-01,12.78,-0.6
12,-109.8827,38.705,1634,1996-02,24.5,4.1
12,-109.8827,38.705,1634,1996-03,18.96,6.5
12,-109.8827,38.705,1634,1996-04,17.45,10.8
12,-109.8827,38.705,1634,1996-05,20.53,18.6
12,-109.8827,38.705,1634,1996-06,12.23,23.9
12,-109.8827,38.705,1634,1996-07,9.26,27.2
12,-109.8827,38.705,1634,1996-08,10.24,25.8
12,-109.8827,38.705,1634,1996-09,39.22,17.6
12,-109.8827,38.705,1634,1996-10,40.9,11.2
12,-109.8827,38.705,1634,1996-11,32.56,5
12,-109.8827,38.705,1634,1996-12,10.46,-0.2
12,-109.8827,38.705,1634,1997-01,27.24,-1.2
12,-109.8827,38.705,1634,1997-02,14.38,0.8
12,-109.8827,38.705,1634,1997-03,4.39,7.9
12,-109.8827,38.705,1634,1997-04,39.3,8.4
12,-109.8827,38.705,1634,1997-05,18.83,17.6
12,-109.8827,38.705,1634,1997-06,9.42,22.8
12,-109.8827,38.705,1634,1997-07,20.6,24.7
12,-109.8827,38.705,1634,1997-08,36.62,23.6
12,-109.8827,38.705,1634,1997-09,65.89,19
12,-109.8827,38.705,1634,1997-10,33.16,11.6
12,-109.8827,38.705,1634,1997-11,18.23,4.5
12,-109.8827,38.705,1634,1997-12,11.02,-1.5
12,-109.8827,38.705,1634,1998-01,9.17,1
12,-109.8827,38.705,1634,1998-02,21.67,1.9
12,-109.8827,38.705,1634,1998-03,28.04,5.8
12,-109.8827,38.705,1634,1998-04,17.11,9.1
12,-109.8827,38.705,1634,1998-05,9.52,16.4
12,-109.8827,38.705,1634,1998-06,15.12,19.9
12,-109.8827,38.705,1634,1998-07,26.25,26.8
12,-109.8827,38.705,1634,1998-08,5.97,25.1
12,-109.8827,38.705,1634,1998-09,30.65,20.7
12,-109.8827,38.705,1634,1998-10,65.67,11.5
12,-109.8827,38.705,1634,1998-11,18.57,5.1
12,-109.8827,38.705,1634,1998-12,8.32,-1.3
12,-109.8827,38.705,1634,1999-01,8.37,1.3
12,-109.8827,38.705,1634,1999-02,8.89,3
12,-109.8827,38.705,1634,1999-03,3.35,9
12,-109.8827,38.705,1634,1999-04,53.33,8
12,-109.8827,38.705,1634,1999-05,7.52,14.5
12,-109.8827,38.705,1634,1999-06,27.95,21.4
12,-109.8827,38.705,1634,1999-07,44.96,25
12,-109.8827,38.705,1634,1999-08,53.2,22.6
12,-109.8827,38.705,1634,1999-09,21.21,18
12,-109.8827,38.705,1634,1999-10,0,13.1
12,-109.8827,38.705,1634,1999-11,1.8,7.1
12,-109.8827,38.705,1634,1999-12,12.36,-0.6
12,-109.8827,38.705,1634,2000-01,24.25,1
12,-109.8827,38.705,1634,2000-02,17.03,3.9
12,-109.8827,38.705,1634,2000-03,31.86,5.5
12,-109.8827,38.705,1634,2000-04,3.64,13.1
12,-109.8827,38.705,1634,2000-05,10.56,18.6
12,-109.8827,38.705,1634,2000-06,8.19,22.9
12,-109.8827,38.705,1634,2000-07,7.44,26.5
12,-109.8827,38.705,1634,2000-08,25.15,26.1
12,-109.8827,38.705,1634,2000-09,14,19.9
12,-109.8827,38.705,1634,2000-10,46.19,12.7
12,-109.8827,38.705,1634,2000-11,11.76,0.8
12,-109.8827,38.705,1634,2000-12,12.04,0.2
12,-109.8827,38.705,1634,2001-01,21.95,-1.4
12,-109.8827,38.705,1634,2001-02,19.45,2.1
12,-109.8827,38.705,1634,2001-03,25.53,7.2
12,-109.8827,38.705,1634,2001-04,19.27,11.5
12,-109.8827,38.705,1634,2001-05,23.55,18
12,-109.8827,38.705,1634,2001-06,5.76,23
12,-109.8827,38.705,1634,2001-07,37.01,25.9
12,-109.8827,38.705,1634,2001-08,42.72,24.2
12,-109.8827,38.705,1634,2001-09,6.95,21.2
12,-109.8827,38.705,1634,2001-10,6.66,13.7
12,-109.8827,38.705,1634,2001-11,25.23,6.8
12,-109.8827,38.705,1634,2001-12,15.43,-1.7
12,-109.8827,38.705,1634,2002-01,9.31,-2
12,-109.8827,38.705,1634,2002-02,1.21,-0.3
12,-109.8827,38.705,1634,2002-03,5.2,5
12,-109.8827,38.705,1634,2002-04,5.88,13.2
12,-109.8827,38.705,1634,2002-05,3.12,16.9
12,-109.8827,38.705,1634,2002-06,5.48,24.7
12,-109.8827,38.705,1634,2002-07,14,27.7
12,-109.8827,38.705,1634,2002-08,13.3,24.6
12,-109.8827,38.705,1634,2002-09,66.48,18.6
12,-109.8827,38.705,1634,2002-10,24.87,10.6
12,-109.8827,38.705,1634,2002-11,11.97,4
12,-109.8827,38.705,1634,2002-12,4.41,0.2
12,-109.8827,38.705,1634,2003-01,4.54,2.3
12,-109.8827,38.705,1634,2003-02,34.26,1.4
12,-109.8827,38.705,1634,2003-03,23.36,6.3
12,-109.8827,38.705,1634,2003-04,4.74,10.9
12,-109.8827,38.705,1634,2003-05,20.04,17.1
12,-109.8827,38.705,1634,2003-06,3.99,22.3
12,-109.8827,38.705,1634,2003-07,5.06,29.1
12,-109.8827,38.705,1634,2003-08,25.57,25.4
12,-109.8827,38.705,1634,2003-09,14.28,19.1
12,-109.8827,38.705,1634,2003-10,13.15,15.1
12,-109.8827,38.705,1634,2003-11,19.2,3.7
12,-109.8827,38.705,1634,2003-12,22.43,0.1
12,-109.8827,38.705,1634,2004-01,6.88,-2.7
12,-109.8827,38.705,1634,2004-02,24.72,0
12,-109.8827,38.705,1634,2004-03,1.55,10
12,-109.8827,38.705,1634,2004-04,53.9,11.3
12,-109.8827,38.705,1634,2004-05,6.38,17.5
12,-109.8827,38.705,1634,2004-06,9.99,22.2
12,-109.8827,38.705,1634,2004-07,8.56,25.4
12,-109.8827,38.705,1634,2004-08,11.09,23.5
12,-109.8827,38.705,1634,2004-09,37.58,18.6
12,-109.8827,38.705,1634,2004-10,35.1,11.7
12,-109.8827,38.705,1634,2004-11,40.08,4.5
12,-109.8827,38.705,1634,2004-12,16.39,-0.4
12,-109.8827,38.705,1634,2005-01,43.14,2.8
12,-109.8827,38.705,1634,2005-02,25.73,3.2
12,-109.8827,38.705,1634,2005-03,31.35,6.6
12,-109.8827,38.705,1634,2005-04,12.07,10.4
12,-109.8827,38.705,1634,2005-05,8.71,16.8
12,-109.8827,38.705,1634,2005-06,29.81,20.2
12,-109.8827,38.705,1634,2005-07,6.22,27.2
12,-109.8827,38.705,1634,2005-08,42.42,23.1
12,-109.8827,38.705,1634,2005-09,33.5,19.1
12,-109.8827,38.705,1634,2005-10,25.75,12.7
12,-109.8827,38.705,1634,2005-11,10.51,5.9
12,-109.8827,38.705,1634,2005-12,9.64,-0.5
